event_id,timestamp,user_id,role,department,file_id,file_type,file_sensitivity,action,device_id,country,city,app,is_external_share,share_scope,permission_change,bytes,label,intent,scenario_id
evt_00002478,2026-05-29 16:21:55,user_008,office_staff,operations,file_00071,pdf,high,rename,office_staff_device_8_0,NZ,Auckland,web,0,none,0,1672,0,normal,
evt_00002253,2026-05-29 16:22:12,user_003,office_staff,operations,file_00115,pptx,high,edit,office_staff_device_3_1,NZ,Auckland,web,0,none,0,2129,0,normal,
evt_00002771,2026-05-29 16:22:40,user_017,office_staff,operations,file_00055,docx,medium,permission_change,office_staff_device_17_0,AU,Sydney,web,0,none,1,718,0,normal,
evt_00002949,2026-05-29 16:23:19,user_022,manager,management,file_00236,txt,medium,view,manager_device_22_0,NZ,Wellington,mobile,0,none,0,6322,0,normal,
evt_00002192,2026-05-29 16:24:51,user_002,office_staff,operations,file_00057,xlsx,low,share,office_staff_device_2_1,NZ,Christchurch,web,0,internal,0,531,0,normal,
evt_00002372,2026-05-29 16:25:33,user_006,office_staff,operations,file_00118,txt,low,edit,office_staff_device_6_0,AU,Sydney,web,0,none,0,13800,0,normal,
evt_00002509,2026-05-29 16:25:37,user_009,office_staff,operations,file_00085,docx,high,download,office_staff_device_9_0,NZ,Auckland,web,0,none,0,1081604,0,normal,
evt_00002719,2026-05-29 16:26:17,user_015,office_staff,operations,file_00002,docx,low,share,office_staff_device_15_1,NZ,Wellington,desktop,0,internal,0,2374,0,normal,
evt_00003071,2026-05-29 16:26:49,user_026,contractor,external,file_00345,docx,medium,rename,contractor_device_26_1,NZ,Christchurch,web,0,none,0,85,0,normal,
evt_00002281,2026-05-29 16:26:51,user_004,office_staff,operations,file_00107,xlsx,low,view,office_staff_device_4_0,NZ,Auckland,web,0,none,0,859,0,normal,
evt_00002874,2026-05-29 16:27:00,user_020,office_staff,operations,file_00041,csv,high,view,office_staff_device_20_0,NZ,Wellington,desktop,0,none,0,2018,0,normal,
evt_00002724,2026-05-29 16:27:01,user_016,office_staff,operations,file_00336,pptx,low,view,office_staff_device_16_1,NZ,Christchurch,desktop,0,none,0,5796,0,normal,
evt_00002671,2026-05-29 16:27:02,user_014,office_staff,operations,file_00183,docx,high,delete,office_staff_device_14_1,NZ,Wellington,web,0,none,0,446,0,normal,
evt_00002410,2026-05-29 16:27:06,user_006,office_staff,operations,file_00032,pdf,low,view,office_staff_device_6_0,NZ,Auckland,web,0,none,0,3053,0,normal,
evt_00002940,2026-05-29 16:27:07,user_022,manager,management,file_00336,pptx,low,delete,manager_device_22_2,NZ,Auckland,desktop,0,none,0,755,0,normal,
evt_00003011,2026-05-29 16:27:40,user_024,manager,management,file_00185,pptx,low,rename,manager_device_24_1,NZ,Wellington,desktop,0,none,0,1678,0,normal,
evt_00002631,2026-05-29 16:27:41,user_012,office_staff,operations,file_00046,csv,high,edit,office_staff_device_12_1,NZ,Christchurch,web,0,none,0,37293,0,normal,
evt_00002593,2026-05-29 16:27:48,user_011,office_staff,operations,file_00057,xlsx,low,edit,office_staff_device_11_1,AU,Sydney,desktop,0,none,0,48634,0,normal,
evt_00002801,2026-05-29 16:27:55,user_018,office_staff,operations,file_00015,txt,low,view,office_staff_device_18_1,AU,Sydney,desktop,0,none,0,8434,0,normal,
evt_00002680,2026-05-29 16:28:36,user_014,office_staff,operations,file_00070,txt,high,view,office_staff_device_14_1,NZ,Wellington,web,0,none,0,2130,0,normal,
evt_00002407,2026-05-29 16:29:01,user_006,office_staff,operations,file_00216,pdf,low,view,office_staff_device_6_0,NZ,Auckland,desktop,0,none,0,1403,0,normal,
evt_00002232,2026-05-29 16:30:13,user_003,office_staff,operations,file_00332,pptx,medium,view,office_staff_device_3_0,NZ,Wellington,web,0,none,0,1884,0,normal,
evt_00002303,2026-05-29 16:30:15,user_004,office_staff,operations,file_00375,pdf,low,share,office_staff_device_4_1,NZ,Christchurch,desktop,0,internal,0,48,0,normal,
evt_00002318,2026-05-29 16:30:20,user_005,office_staff,operations,file_00057,xlsx,low,edit,office_staff_device_5_1,NZ,Auckland,mobile,0,none,0,45697,0,normal,
evt_00002550,2026-05-29 16:30:31,user_010,office_staff,operations,file_00010,docx,medium,delete,office_staff_device_10_1,NZ,Wellington,web,0,none,0,361,0,normal,
evt_00002382,2026-05-29 16:31:13,user_006,office_staff,operations,file_00120,docx,low,view,office_staff_device_6_1,NZ,Auckland,web,0,none,0,2901,0,normal,
evt_00003054,2026-05-29 16:32:06,user_025,manager,management,file_00255,xlsx,low,view,manager_device_25_0,NZ,Auckland,desktop,0,none,0,835,0,normal,
evt_00002553,2026-05-29 16:33:12,user_010,office_staff,operations,file_00095,txt,high,edit,office_staff_device_10_1,NZ,Wellington,desktop,0,none,0,35634,0,normal,
evt_00002752,2026-05-29 16:33:41,user_016,office_staff,operations,file_00094,xlsx,low,download,office_staff_device_16_0,NZ,Auckland,web,0,none,0,858772,0,normal,
evt_00003098,2026-05-29 16:34:29,user_029,it_admin,it,file_00406,txt,medium,edit,it_admin_device_29_2,NZ,Wellington,web,0,none,0,16622,0,normal,
evt_00002747,2026-05-29 16:34:39,user_016,office_staff,operations,file_00070,txt,high,permission_change,office_staff_device_16_1,NZ,Christchurch,desktop,0,none,1,841,0,normal,
evt_00002837,2026-05-29 16:35:53,user_019,office_staff,operations,file_00029,xlsx,medium,share,office_staff_device_19_1,NZ,Auckland,desktop,0,internal,0,2407,0,normal,
evt_00002933,2026-05-29 16:36:40,user_021,manager,management,file_00142,xlsx,low,view,manager_device_21_2,NZ,Wellington,web,0,none,0,1548,0,normal,
evt_00002991,2026-05-29 16:38:00,user_023,manager,management,file_00134,docx,low,download,manager_device_23_1,AU,Sydney,desktop,0,none,0,107189,0,normal,
evt_00002799,2026-05-29 16:41:53,user_018,office_staff,operations,file_00336,pptx,low,edit,office_staff_device_18_0,NZ,Auckland,desktop,0,none,0,16828,0,normal,
evt_00002239,2026-05-29 16:42:48,user_003,office_staff,operations,file_00111,docx,high,edit,office_staff_device_3_1,NZ,Auckland,web,0,none,0,8561,0,normal,
evt_00003009,2026-05-29 16:42:52,user_024,manager,management,file_00133,pptx,high,download,manager_device_24_1,NZ,Christchurch,mobile,0,none,0,375405,0,normal,
evt_00002289,2026-05-29 16:43:22,user_004,office_staff,operations,file_00058,pdf,medium,view,office_staff_device_4_1,NZ,Auckland,web,0,none,0,6699,0,normal,
evt_00002598,2026-05-29 16:43:42,user_011,office_staff,operations,file_00058,pdf,medium,view,office_staff_device_11_0,AU,Sydney,desktop,0,none,0,4570,0,normal,
evt_00002321,2026-05-29 16:44:07,user_005,office_staff,operations,file_00103,xlsx,low,view,office_staff_device_5_1,NZ,Christchurch,web,0,none,0,8665,0,normal,
evt_00002193,2026-05-29 16:44:58,user_002,office_staff,operations,file_00346,docx,low,view,office_staff_device_2_1,NZ,Christchurch,desktop,0,none,0,2884,0,normal,
evt_00002454,2026-05-29 16:45:23,user_008,office_staff,operations,file_00106,xlsx,low,edit,office_staff_device_8_1,NZ,Wellington,desktop,0,none,0,47848,0,normal,
evt_00002932,2026-05-29 16:45:44,user_021,manager,management,file_00304,txt,low,view,manager_device_21_2,NZ,Wellington,web,0,none,0,1270,0,normal,
evt_00002903,2026-05-29 16:46:18,user_021,manager,management,file_00136,pptx,low,view,manager_device_21_2,NZ,Wellington,web,0,none,0,973,0,normal,
evt_00002627,2026-05-29 16:47:12,user_012,office_staff,operations,file_00005,docx,medium,view,office_staff_device_12_0,AU,Sydney,mobile,0,none,0,9931,0,normal,
evt_00002591,2026-05-29 16:48:30,user_011,office_staff,operations,file_00067,docx,low,view,office_staff_device_11_0,NZ,Auckland,desktop,0,none,0,973,0,normal,
evt_00002867,2026-05-29 16:48:58,user_020,office_staff,operations,file_00050,txt,low,view,office_staff_device_20_1,NZ,Christchurch,web,0,none,0,3807,0,normal,
evt_00002490,2026-05-29 16:49:16,user_008,office_staff,operations,file_00035,csv,medium,view,office_staff_device_8_1,NZ,Wellington,desktop,0,none,0,2248,0,normal,
evt_00002437,2026-05-29 16:49:36,user_007,office_staff,operations,file_00072,csv,high,share,office_staff_device_7_0,AU,Sydney,web,0,internal,0,1033,0,normal,
evt_00002889,2026-05-29 16:49:52,user_020,office_staff,operations,file_00073,pdf,low,view,office_staff_device_20_0,NZ,Wellington,web,0,none,0,9136,0,normal,
evt_00003032,2026-05-29 16:50:41,user_025,manager,management,file_00202,pdf,high,edit,manager_device_25_1,NZ,Christchurch,web,0,none,0,48168,0,normal,
evt_00002987,2026-05-29 16:51:13,user_023,manager,management,file_00144,txt,high,share,manager_device_23_0,AU,Sydney,web,0,internal,0,2272,0,normal,
evt_00002795,2026-05-29 16:51:23,user_018,office_staff,operations,file_00061,docx,low,edit,office_staff_device_18_0,NZ,Auckland,web,0,none,0,19461,0,normal,
evt_00002508,2026-05-29 16:53:30,user_009,office_staff,operations,file_00011,pdf,low,view,office_staff_device_9_1,NZ,Auckland,desktop,0,none,0,9980,0,normal,
evt_00002329,2026-05-29 16:54:19,user_005,office_staff,operations,file_00091,xlsx,high,edit,office_staff_device_5_1,NZ,Auckland,web,0,none,0,24035,0,normal,
evt_00002526,2026-05-29 16:55:05,user_009,office_staff,operations,file_00055,docx,medium,permission_change,office_staff_device_9_0,NZ,Auckland,desktop,0,none,1,852,0,normal,
evt_00003099,2026-05-29 16:55:11,user_029,it_admin,it,file_00374,docx,medium,delete,it_admin_device_29_1,NZ,Wellington,web,0,none,0,1792,0,normal,
evt_00003120,2026-05-29 16:55:22,user_029,it_admin,it,file_00013,xlsx,high,edit,it_admin_device_29_2,NZ,Wellington,desktop,0,none,0,23878,0,normal,
evt_00002667,2026-05-29 16:56:41,user_014,office_staff,operations,file_00099,csv,low,view,office_staff_device_14_1,NZ,Wellington,web,0,none,0,3858,0,normal,
evt_00002365,2026-05-29 16:57:14,user_005,office_staff,operations,file_00053,csv,medium,edit,office_staff_device_5_0,NZ,Christchurch,web,0,none,0,34803,0,normal,
evt_00002445,2026-05-29 16:58:05,user_007,office_staff,operations,file_00068,pdf,low,view,office_staff_device_7_0,NZ,Auckland,desktop,0,none,0,4038,0,normal,
evt_00002387,2026-05-29 16:58:15,user_006,office_staff,operations,file_00004,xlsx,low,view,office_staff_device_6_1,NZ,Auckland,web,0,none,0,8917,0,normal,
evt_00002665,2026-05-29 16:58:28,user_014,office_staff,operations,file_00035,csv,medium,view,office_staff_device_14_0,NZ,Wellington,desktop,0,none,0,3335,0,normal,
evt_00002357,2026-05-29 16:58:38,user_005,office_staff,operations,file_00019,xlsx,low,edit,office_staff_device_5_1,NZ,Auckland,desktop,0,none,0,32664,0,normal,
evt_00002634,2026-05-29 16:58:52,user_013,office_staff,operations,file_00054,pptx,low,share,office_staff_device_13_1,NZ,Christchurch,web,1,public,0,888,0,normal,
evt_00003126,2026-05-29 17:01:55,user_029,it_admin,it,file_00100,docx,high,share,it_admin_device_29_2,AU,Sydney,web,0,internal,0,1075,0,normal,
evt_00002938,2026-05-29 17:02:09,user_022,manager,management,file_00451,csv,low,edit,manager_device_22_2,NZ,Wellington,web,0,none,0,16626,0,normal,
evt_00002900,2026-05-29 17:03:09,user_021,manager,management,file_00157,csv,medium,view,manager_device_21_0,NZ,Christchurch,web,0,none,0,5456,0,normal,
evt_00003040,2026-05-29 17:04:07,user_025,manager,management,file_00174,txt,low,edit,manager_device_25_1,AU,Sydney,web,0,none,0,36637,0,normal,
evt_00002899,2026-05-29 17:10:35,user_021,manager,management,file_00183,docx,high,view,manager_device_21_2,NZ,Christchurch,desktop,0,none,0,4927,0,normal,
evt_00003111,2026-05-29 17:12:20,user_029,it_admin,it,file_00392,pptx,low,permission_change,it_admin_device_29_1,AU,Sydney,desktop,0,none,1,56,0,normal,
evt_00002893,2026-05-29 17:19:00,user_021,manager,management,file_00158,xlsx,medium,edit,manager_device_21_1,NZ,Wellington,desktop,0,none,0,40156,0,normal,
evt_00002981,2026-05-29 17:19:49,user_023,manager,management,file_00204,csv,low,share,manager_device_23_2,AU,Sydney,mobile,0,internal,0,1441,0,normal,
evt_00002927,2026-05-29 17:24:01,user_021,manager,management,file_00183,docx,high,edit,manager_device_21_0,NZ,Wellington,mobile,0,none,0,36792,0,normal,
evt_00003066,2026-05-29 17:32:26,user_026,contractor,external,file_00336,pptx,low,edit,contractor_device_26_1,NZ,Christchurch,web,0,none,0,49917,0,normal,
evt_00002921,2026-05-29 17:33:08,user_021,manager,management,file_00202,pdf,high,view,manager_device_21_1,NZ,Christchurch,web,0,none,0,2796,0,normal,
evt_00003035,2026-05-29 17:34:09,user_025,manager,management,file_00212,xlsx,medium,view,manager_device_25_2,NZ,Auckland,desktop,0,none,0,8394,0,normal,
evt_00003014,2026-05-29 17:35:13,user_024,manager,management,file_00234,pdf,medium,download,manager_device_24_2,NZ,Auckland,web,0,none,0,1817413,0,normal,
evt_00003074,2026-05-29 17:35:49,user_027,contractor,external,file_00330,txt,low,delete,contractor_device_27_0,NZ,Auckland,web,0,none,0,426,0,normal,
evt_00003080,2026-05-29 17:39:46,user_027,contractor,external,file_00271,xlsx,low,view,contractor_device_27_1,NZ,Christchurch,desktop,0,none,0,7349,0,normal,
evt_00002959,2026-05-29 17:45:23,user_023,manager,management,file_00338,pdf,medium,share,manager_device_23_0,NZ,Christchurch,mobile,0,internal,0,2804,0,normal,
evt_00003057,2026-05-29 17:47:12,user_026,contractor,external,file_00263,txt,high,download,contractor_device_26_0,AU,Sydney,desktop,0,none,0,733740,0,normal,
evt_00002917,2026-05-29 17:49:13,user_021,manager,management,file_00278,xlsx,low,share,manager_device_21_2,NZ,Auckland,desktop,1,external,0,414,0,normal,
evt_00002956,2026-05-29 17:53:59,user_023,manager,management,file_00209,pdf,high,edit,manager_device_23_1,NZ,Wellington,mobile,0,none,0,28106,0,normal,
evt_00002970,2026-05-29 17:57:10,user_023,manager,management,file_00153,txt,high,edit,manager_device_23_1,NZ,Wellington,desktop,0,none,0,6540,0,normal,
evt_00002238,2026-05-29 18:00:45,user_003,office_staff,operations,file_00196,xlsx,medium,edit,office_staff_device_3_0,NZ,Wellington,web,0,none,0,11019,0,normal,
evt_00002472,2026-05-29 18:00:52,user_008,office_staff,operations,file_00096,docx,low,edit,office_staff_device_8_1,NZ,Wellington,web,0,none,0,2985,0,normal,
evt_00002841,2026-05-29 18:03:05,user_019,office_staff,operations,file_00085,docx,high,view,office_staff_device_19_1,NZ,Auckland,web,0,none,0,9352,0,normal,
evt_00002928,2026-05-29 18:05:44,user_021,manager,management,file_00174,txt,low,download,manager_device_21_1,NZ,Christchurch,web,0,none,0,2244833,0,normal,
evt_00002856,2026-05-29 18:07:53,user_020,office_staff,operations,file_00078,pptx,low,view,office_staff_device_20_0,NZ,Christchurch,mobile,0,none,0,7861,0,normal,
evt_00002342,2026-05-29 18:10:19,user_005,office_staff,operations,file_00102,pptx,low,edit,office_staff_device_5_1,NZ,Auckland,web,0,none,0,37688,0,normal,
evt_00002557,2026-05-29 18:10:48,user_010,office_staff,operations,file_00102,pptx,low,download,office_staff_device_10_1,NZ,Christchurch,web,0,none,0,1530302,0,normal,
evt_00002623,2026-05-29 18:11:12,user_012,office_staff,operations,file_00039,docx,low,delete,office_staff_device_12_1,NZ,Christchurch,web,0,none,0,1468,0,normal,
evt_00002882,2026-05-29 18:11:53,user_020,office_staff,operations,file_00096,docx,low,delete,office_staff_device_20_1,NZ,Wellington,web,0,none,0,1437,0,normal,
evt_00002330,2026-05-29 18:13:25,user_005,office_staff,operations,file_00091,xlsx,high,edit,office_staff_device_5_1,NZ,Auckland,web,0,none,0,24638,0,normal,
evt_00002664,2026-05-29 18:14:00,user_014,office_staff,operations,file_00094,xlsx,low,edit,office_staff_device_14_1,NZ,Wellington,web,0,none,0,26879,0,normal,
evt_00002962,2026-05-29 18:15:26,user_023,manager,management,file_00151,pptx,low,edit,manager_device_23_0,NZ,Christchurch,web,0,none,0,42747,0,normal,
evt_00002871,2026-05-29 18:16:59,user_020,office_staff,operations,file_00104,pdf,low,edit,office_staff_device_20_1,NZ,Christchurch,web,0,none,0,48636,0,normal,
evt_00002455,2026-05-29 18:19:24,user_008,office_staff,operations,file_00359,txt,medium,view,office_staff_device_8_1,NZ,Wellington,desktop,0,none,0,8128,0,normal,
evt_00002427,2026-05-29 18:19:29,user_007,office_staff,operations,file_00098,pdf,medium,permission_change,office_staff_device_7_0,AU,Sydney,web,0,none,1,334,0,normal,
evt_00003097,2026-05-29 18:21:49,user_029,it_admin,it,file_00389,docx,low,delete,it_admin_device_29_2,NZ,Wellington,desktop,0,none,0,1455,0,normal,
evt_00002918,2026-05-29 18:23:57,user_021,manager,management,file_00236,txt,medium,view,manager_device_21_0,NZ,Christchurch,web,0,none,0,3578,0,normal,
evt_00002690,2026-05-29 18:24:39,user_015,office_staff,operations,file_00108,pdf,high,download,office_staff_device_15_1,AU,Sydney,web,0,none,0,1292858,0,normal,
evt_00002214,2026-05-29 18:25:05,user_002,office_staff,operations,file_00095,txt,high,edit,office_staff_device_2_1,NZ,Christchurch,web,0,none,0,24949,0,normal,
evt_00002988,2026-05-29 18:25:56,user_023,manager,management,file_00152,docx,medium,edit,manager_device_23_0,NZ,Wellington,web,0,none,0,39302,0,normal,
evt_00002969,2026-05-29 18:26:27,user_023,manager,management,file_00121,docx,medium,edit,manager_device_23_0,AU,Sydney,desktop,0,none,0,33752,0,normal,
evt_00002804,2026-05-29 18:27:57,user_018,office_staff,operations,file_00105,pdf,low,view,office_staff_device_18_0,NZ,Auckland,desktop,0,none,0,4366,0,normal,
evt_00002895,2026-05-29 18:29:29,user_021,manager,management,file_00219,docx,medium,view,manager_device_21_0,NZ,Wellington,web,0,none,0,3252,0,normal,
evt_00002543,2026-05-29 18:30:20,user_010,office_staff,operations,file_00062,xlsx,low,view,office_staff_device_10_1,NZ,Wellington,web,0,none,0,8617,0,normal,
evt_00002902,2026-05-29 18:31:07,user_021,manager,management,file_00221,docx,medium,view,manager_device_21_1,NZ,Wellington,desktop,0,none,0,2711,0,normal,
evt_00003140,2026-05-29 18:31:29,user_030,it_admin,it,file_00451,csv,low,view,it_admin_device_30_2,NZ,Auckland,web,0,none,0,6632,0,normal,
evt_00003107,2026-05-29 18:32:27,user_029,it_admin,it,file_00379,pptx,high,permission_change,it_admin_device_29_1,NZ,Wellington,web,0,none,1,654,0,normal,
evt_00002870,2026-05-29 18:35:37,user_020,office_staff,operations,file_00421,pdf,medium,view,office_staff_device_20_0,NZ,Christchurch,web,0,none,0,9469,0,normal,
evt_00002523,2026-05-29 18:36:14,user_009,office_staff,operations,file_00023,docx,low,view,office_staff_device_9_1,NZ,Auckland,web,0,none,0,2436,0,normal,
evt_00003132,2026-05-29 18:36:50,user_030,it_admin,it,file_00475,docx,low,permission_change,it_admin_device_30_1,NZ,Christchurch,web,0,none,1,61,0,normal,
evt_00002394,2026-05-29 18:36:51,user_006,office_staff,operations,file_00031,csv,low,download,office_staff_device_6_1,AU,Sydney,web,0,none,0,1016792,0,normal,
evt_00002881,2026-05-29 18:38:06,user_020,office_staff,operations,file_00020,docx,medium,view,office_staff_device_20_1,NZ,Wellington,web,0,none,0,3610,0,normal,
